srr	rc	offset	p	fdr
SRR627622	33	12	0.252186815738742	0.462900543192144
SRR2096974	32	13	0.252432782253764	0.46321225171935
SRR1758409	25	12	0.25267694190986	0.463520457671194
SRR1257269	34	12	0.2529296875	0.463844223413476
SRR2052957	27	14	0.253165083950604	0.4640983055019
SRR1573937	30	14	0.253220824586685	0.4640983055019
SRR2052917	35	14	0.253385147001482	0.464259593135547
SRR2052958	29	14	0.253825486924848	0.464926358616035
SRR1507058	29	12	0.25390625	0.464934292218543
SRR1535529	32	12	0.254031200427562	0.465023109299085
SRR1795434	30	12	0.254219008765997	0.46522690442947
SRR2064567	33	13	0.255188434791938	0.466860525966725
SRR2075419	33	14	0.255520133093263	0.467326809863595
SRR4045281	31	14	0.255799412032047	0.467696971262681
SRR2052953	28	12	0.256076627527364	0.467922536872621
SRR1528631	28	12	0.256076627527364	0.467922536872621
SRR2052945	34	12	0.256186400207732	0.467982544283373
SRR1535518	33	12	0.256650924682617	0.4686903557023
SRR2052942	29	14	0.256835033467019	0.468885806896722
SRR1660330	28	14	0.257334420694624	0.469656549980618
SRR2052996	30	12	0.257420553657907	0.469672833803554
SRR1802131	30	13	0.257512152668399	0.469699077865629
SRR1535526	31	12	0.258038809874065	0.470518609251781
SRR1610258	31	12	0.258275099447928	0.470808339808735
SRR1585531	34	14	0.2587890625	0.471504812550195
SRR1585542	25	14	0.258812192849762	0.471504812550195
SRR1585545	32	12	0.259512935642122	0.472639876500308
SRR1257259	33	12	0.259765625	0.47295848454804
SRR1802157	25	12	0.259996514206513	0.47323722199827
SRR2874130	25	12	0.260175224228988	0.473309333354359
SRR2052939	31	12	0.260231965572056	0.473309333354359
SRR1535528	32	12	0.260347366333008	0.473309333354359
SRR1535524	34	12	0.260347366333008	0.473309333354359
SRR3306583	32	12	0.260481357574463	0.473379061814613
SRR2096974	27	12	0.260541360998738	0.473379061814613
SRR2096973	27	12	0.261011636525538	0.473920088726992
SRR2146894	30	12	0.261013569522196	0.473920088726992
SRR931817	27	12	0.261072861634745	0.473920088726992
SRR4045276	31	12	0.261705503441728	0.47492678324464
SRR2064432	32	12	0.262260437011719	0.475650041246954
SRR1660335	34	12	0.262260437011719	0.475650041246954
SRR1795427	32	13	0.262714647375891	0.476331803274976
SRR627624	33	12	0.263059746474028	0.476815386710819
SRR2096966	25	12	0.263422098593053	0.477329945112167
SRR1916544	35	12	0.263705275952816	0.477700772370751
SRR2052934	27	14	0.26416015625	0.478382325236306
SRR2052945	30	14	0.26427762920531	0.478452624540447
SRR2052992	28	12	0.264403168228455	0.478537480611036
SRR1528631	29	13	0.264865843813443	0.47923228076061
SRR1173907	25	12	0.265625	0.480427112559788
SRR2052917	30	14	0.265684170088957	0.480427112559788
SRR2874127	33	12	0.265892028808594	0.480660092494109
SRR2075417	31	12	0.266762948838223	0.482001586282224
SRR1795438	35	14	0.266792592637227	0.482001586282224
SRR1257265	30	12	0.267255890373048	0.482695243806191
SRR1573940	25	14	0.267621174684586	0.483082224945989
SRR1573933	29	14	0.267628982092386	0.483082224945989
SRR1573932	31	14	0.267912363261242	0.483450283511758
SRR1585509	25	14	0.268695073627033	0.48471890061484
SRR2052988	25	12	0.26904296875	0.485058796356328
SRR1257231	35	12	0.26904296875	0.485058796356328
SRR1535529	33	12	0.269203186035156	0.485203846119068
SRR2052926	30	12	0.269525687704572	0.485507430781759
SRR2052923	25	12	0.26953125	0.485507430781759
SRR931825	34	14	0.272382769733668	0.490498634780906
SRR1204656	31	12	0.2730712890625	0.491447529990292
SRR1535531	31	12	0.2730712890625	0.491447529990292
SRR2874129	33	12	0.273391490433447	0.491878271608003
SRR2053001	25	12	0.273746967315674	0.492372206440344
SRR1976444	32	13	0.273839917405671	0.492393797688057
SRR2096975	28	12	0.273954222536503	0.492453763501639
SRR4045277	30	12	0.274111868468077	0.492591579288423
SRR1585540	25	14	0.274665220748269	0.493440206087336
SRR1916545	25	12	0.275147022475033	0.494111848063455
SRR2052946	30	12	0.275201535630279	0.494111848063455
SRR2873701	27	12	0.276070722304895	0.495526174027937
SRR931823	27	12	0.276495233178139	0.496141741422601
SRR1661495	27	12	0.276945569913689	0.496803273897071
SRR1528691	25	12	0.277214241102429	0.497042484987896
SRR2052952	25	12	0.27734375	0.497042484987896
SRR2052953	25	12	0.27734375	0.497042484987896
SRR1795430	26	12	0.277462375641515	0.497042484987896
SRR1257271	32	12	0.27748746983707	0.497042484987896
SRR2052993	31	12	0.277790279775999	0.497308351887811
SRR1173909	25	12	0.277799404852011	0.497308351887811
SRR1585548	32	12	0.2780432896079	0.497598508586307
SRR2096974	31	12	0.278418350838443	0.498123184750074
SRR2052944	25	12	0.278829574584961	0.498712232343522
SRR2096964	35	13	0.279541015625	0.499813525586525
SRR3356527	31	12	0.279609637937029	0.499813525586525
SRR2052992	31	12	0.279877120117204	0.500144689093111
SRR1173914	31	12	0.280115392787777	0.500423475573583
SRR2052992	32	14	0.280398565183741	0.500782287731268
SRR2052946	32	14	0.280603767469748	0.501001678168029
SRR1528694	25	12	0.28125	0.501860882956879
SRR1528631	33	13	0.28125	0.501860882956879
SRR2052954	30	12	0.282118483865848	0.503262972831659
SRR944653	35	14	0.28227977968616	0.503403078226594
SRR1528696	33	12	0.282479480755638	0.503611571347171
SRR1573939	29	14	0.283001013635263	0.504157693110308
SRR2052948	31	12	0.283017324467404	0.504157693110308
SRR1257260	33	12	0.283034443855286	0.504157693110308
SRR1257253	34	12	0.283203125	0.504310482838115
SRR1585532	25	14	0.283629767772001	0.504922410698589
SRR2096969	27	12	0.283734065623913	0.504960304619737
SRR2052991	32	14	0.283992115795383	0.505271728687721
SRR1204656	26	12	0.284217834472656	0.5055254640635
SRR2873534	33	13	0.285511169762841	0.507419597340095
SRR2052984	28	12	0.285517844856595	0.507419597340095
SRR1916542	33	13	0.285533007018765	0.507419597340095
SRR3317843	25	12	0.286039283330373	0.508170841267132
SRR4045288	25	14	0.286124997341596	0.508174703307717
SRR2052935	32	14	0.28626314845288	0.508271667261783
SRR1535521	34	12	0.2864990234375	0.508542036641468
SRR2052918	29	14	0.286601268883884	0.508575122118047
SRR2052928	26	14	0.287628173828125	0.510248521842078
SRR2052913	29	14	0.287842729473368	0.510428426964781
SRR1535532	31	12	0.287897408008575	0.510428426964781
SRR2052999	28	12	0.28817621635244	0.510773870650319
SRR4045268	35	14	0.288478192331614	0.511160164274165
SRR2053004	29	14	0.289366926154344	0.512585617879113
SRR810101	25	12	0.289653757052806	0.512944338908943
SRR4045273	31	12	0.290044680873314	0.513372371564885
SRR1795426	28	12	0.290064251367501	0.513372371564885
SRR1257264	33	12	0.290725708007813	0.514393392033602
SRR2873535	26	12	0.291083274852305	0.514876289888506
SRR2052942	35	14	0.291279999606497	0.515074487676256
SRR1610255	32	12	0.291767120361328	0.515640233460349
SRR2052994	31	12	0.291862745121536	0.515640233460349
SRR1585549	34	12	0.29192900265187	0.515640233460349
SRR2873691	25	12	0.292150817811489	0.515640233460349
SRR2052911	29	14	0.292159385979175	0.515640233460349
SRR1802155	30	13	0.292159385979176	0.515640233460349
SRR2052911	32	14	0.292193306713435	0.515640233460349
SRR2052940	29	14	0.293427687519563	0.517668394194171
SRR2052956	27	14	0.293866312247701	0.518291904146931
SRR1585544	28	14	0.294128615288489	0.51860416428982
SRR2873689	27	12	0.294269157422432	0.518701618255767
SRR1573939	26	14	0.294414413364716	0.518807322276236
SRR1528687	31	12	0.294552273846125	0.518899936810304
SRR1758413	32	12	0.294787114651138	0.519075472541313
SRR2053003	28	12	0.294822580573769	0.519075472541313
SRR2052954	27	14	0.294921875	0.519100047923901
SRR4293693	33	12	0.295084657977494	0.519236324696874
SRR2052937	34	12	0.295304008374299	0.519472030925639
SRR944662	28	12	0.295519186735212	0.519700263923184
SRR1795429	26	12	0.29581965623886	0.520078314711268
SRR1758413	33	12	0.29592513791546	0.520113439450952
SRR1573931	29	14	0.29612995310186	0.520204208979994
SRR2052988	30	12	0.296186503128453	0.520204208979994
SRR1802149	26	12	0.296233335509896	0.520204208979994
SRR1916546	32	13	0.296460090588035	0.520452159032328
SRR1795431	31	12	0.296956367620646	0.521172990258623
SRR1257227	34	12	0.297073364257812	0.521227941961429
SRR1535536	31	13	0.297311782836915	0.52149584054122
SRR2052993	35	14	0.297638384460104	0.521918216394008
SRR1802129	31	12	0.298314164056807	0.522952466846558
SRR944655	35	14	0.298619287264548	0.523250280491344
SRR1802153	31	12	0.298656086448454	0.523250280491344
SRR1585540	27	14	0.298811661403461	0.523250283354922
SRR2052929	29	14	0.298828125	0.523250283354922
SRR1585516	34	12	0.298929734909672	0.523277576246197
SRR1758408	33	12	0.299160704694458	0.523531233215301
SRR2052947	34	12	0.299447465767021	0.523834013578509
SRR1585555	34	12	0.299505950883783	0.523834013578509
SRR2052948	32	14	0.301021429603047	0.526333244114785
SRR2052944	30	12	0.301553735521877	0.527112463557351
SRR4045278	30	12	0.3017578125	0.527317659706263
SRR2052938	29	14	0.302498884722044	0.528460860357321
SRR5413156	28	13	0.302621724055083	0.52849370872366
SRR1528632	34	13	0.302691448494695	0.52849370872366
SRR1573933	25	12	0.303563666376199	0.529740715418513
SRR2052943	34	12	0.303579834612681	0.529740715418513
SRR1585502	34	12	0.304055405965766	0.530418421132708
SRR1802135	34	12	0.3046875	0.531353636550388
SRR2052940	26	14	0.304766207122194	0.531353636550388
SRR1585505	34	12	0.305082123544153	0.531752022211772
SRR1573933	32	14	0.305425141605281	0.532197403719543
SRR2052987	28	12	0.306640625	0.534162348761455
SRR2064567	34	13	0.307100056338324	0.534789881298694
SRR2052987	32	14	0.307176696573671	0.534789881298694
SRR2052994	25	12	0.307380735874176	0.534957356390434
SRR944659	32	14	0.307448778224717	0.534957356390434
SRR2052956	32	14	0.30761657530707	0.535096261822393
SRR2086029	33	13	0.307894638484524	0.535426839880319
SRR2086029	26	12	0.308101187846847	0.535632902449949
SRR1257269	33	12	0.308333724737167	0.535884013593197
SRR1802157	26	12	0.308517860858766	0.536050884776884
SRR2954800	26	14	0.308984219211772	0.536707882771333
SRR1610244	34	12	0.30908203125	0.536724520723309
SRR2052949	28	12	0.309366550716488	0.537065276258105
SRR2052932	29	14	0.309471130371094	0.537093548087693
SRR2086031	25	12	0.309687085262765	0.53731504268494
SRR2874124	25	12	0.309956997085563	0.537558783585506
SRR2146892	30	12	0.310015950997487	0.537558783585506
SRR3317845	28	12	0.310092679862164	0.537558783585506
SRR1585540	33	12	0.310432784259319	0.537995050327475
SRR4045282	29	12	0.310833986763451	0.538536924375411
SRR1795438	25	12	0.311597863980542	0.53970666474762
SRR1610255	34	12	0.3125	0.540807254623044
SRR1257266	35	12	0.3125	0.540807254623044
SRR1507058	26	13	0.3125	0.540807254623044
SRR2873539	33	12	0.312800091555096	0.541040093627994
SRR2052947	25	12	0.312812429605401	0.541040093627994
SRR2874123	33	12	0.313633760327104	0.542286167974058
SRR1257228	34	12	0.313711166381836	0.542286167974058
SRR2052945	26	14	0.31390639179959	0.542469483328667
SRR2146894	27	14	0.314927488726774	0.544006743956482
SRR1916548	26	12	0.314974807202816	0.544006743956482
SRR2052940	31	12	0.315426549413897	0.54463233042428
SRR2873696	32	13	0.316127406845245	0.545687575436898
SRR1795434	28	12	0.316598199887266	0.546230678488048
SRR1257267	34	12	0.31671142578125	0.546230678488048
SRR4045273	25	14	0.31671142578125	0.546230678488048
SRR3306588	32	12	0.317138671875	0.546438598333362
SRR1802130	34	12	0.317138671875	0.546438598333362
SRR2064456	28	13	0.317227160289587	0.546438598333362
SRR1802135	30	13	0.317232064204291	0.546438598333362
SRR2052983	31	12	0.317281132551937	0.546438598333362
SRR2052912	27	14	0.317783933347869	0.547149636726603
SRR2052925	33	14	0.317919791516376	0.547228662080961
SRR1257245	34	12	0.318470060825348	0.547792274136933
SRR1535527	32	12	0.318495903164148	0.547792274136933
SRR1661497	27	12	0.318517388397556	0.547792274136933
SRR627623	34	12	0.31884765625	0.548054238043398
SRR2052950	29	14	0.31884990110728	0.548054238043398
SRR1976445	26	12	0.319653636586056	0.549280528630784
SRR2053003	31	12	0.319906251156678	0.549522375532705
SRR1802136	26	12	0.319975054107651	0.549522375532705
SRR1573938	31	12	0.320128013690011	0.549629891977515
SRR1585527	28	14	0.320335039609723	0.5498267959961
SRR2873701	25	12	0.320423473911914	0.5498267959961
SRR2052930	32	14	0.320530584360132	0.549855483548416
SRR1573934	27	12	0.321739365863078	0.551773488171723
SRR1795434	31	12	0.321968849965655	0.551898028399493
SRR1758396	33	12	0.322265625	0.551898028399493
SRR1173907	27	13	0.322265625	0.551898028399493
SRR1585545	34	14	0.322265625	0.551898028399493
SRR1585524	35	12	0.322265625	0.551898028399493
SRR2052953	29	14	0.322504358598802	0.552011482807387
SRR2053002	32	14	0.322513366742965	0.552011482807387
SRR1916546	25	12	0.3226318359375	0.552058919270833
SRR2052989	30	12	0.323651809363557	0.553648469167187
SRR1535549	30	13	0.323853320163918	0.553837432262331
SRR1802130	26	12	0.324132325498964	0.554158779092242
SRR2052996	26	14	0.324411634239368	0.55448046391629
SRR2052943	29	14	0.324517665847885	0.554505888020417
SRR1758378	33	12	0.32481936228578	0.554865537990564
SRR3356528	25	12	0.325197219848633	0.554989681345494
SRR2052929	35	14	0.325281108896975	0.554989681345494
SRR3317844	34	13	0.325420231415042	0.554989681345494
SRR2052995	25	12	0.325439453125	0.554989681345494
SRR1802148	33	12	0.325439453125	0.554989681345494
SRR1802139	35	12	0.325439453125	0.554989681345494
SRR1585499	25	14	0.325922842059986	0.555658253433547
SRR1610245	25	12	0.32636398716801	0.556254450530403
SRR2052999	32	14	0.326632835356681	0.556459631372947
SRR2053003	26	14	0.326667325930099	0.556459631372947
SRR2052915	26	14	0.326864063739777	0.556638885702425
SRR810102	25	12	0.32736021281791	0.557327784654729
SRR1916542	34	13	0.327496582281015	0.557403947961784
SRR4045290	25	12	0.327693860221631	0.557583706777114
SRR1976445	35	14	0.327828410029004	0.557656660572268
SRR1535551	25	12	0.328214488817903	0.558095339740451
SRR2052947	30	14	0.328269788852759	0.558095339740451
SRR2052948	26	14	0.328522313036956	0.558368603018665
SRR931825	28	12	0.328917562961578	0.558759493194449
SRR2873534	25	12	0.328936009391636	0.558759493194449
SRR2064431	27	12	0.3294677734375	0.559506551038613
SRR2052990	28	12	0.329974706297662	0.560211035001026
SRR4045284	28	14	0.330452348395588	0.560680322405153
SRR1573930	31	14	0.330489970859685	0.560680322405153
SRR2052991	29	14	0.330587883488133	0.560680322405153
SRR1802146	34	12	0.330619812011719	0.560680322405153
SRR931815	31	12	0.331103526757104	0.561249027764189
SRR1585492	32	12	0.331139694335965	0.561249027764189
SRR2052997	28	12	0.331734895706177	0.56201237462785
SRR931823	29	12	0.331774854066844	0.56201237462785
SRR2052950	34	12	0.332101520930678	0.562409117990344
SRR1257246	31	13	0.332436668344723	0.562819998202325
SRR1585497	28	14	0.332816753948653	0.563157119581139
SRR1585526	25	14	0.332820950993621	0.563157119581139
SRR1528690	25	12	0.333076477050781	0.563432761373721
SRR5099277	27	13	0.333427894860506	0.563840886182927
SRR1528687	27	12	0.333503124853883	0.563840886182927
SRR2052999	25	12	0.333740234375	0.564084980745519
SRR1795430	25	12	0.334966537498785	0.566000402112531
SRR931819	27	12	0.335811363586712	0.567011046753607
SRR2052928	29	14	0.335878618476272	0.567011046753607
SRR1610251	32	12	0.3359375	0.567011046753607
SRR1257268	34	12	0.3359375	0.567011046753607
SRR1795429	35	14	0.336101896692728	0.567131161603845
SRR1573938	30	12	0.337074682614336	0.56851168734516
SRR1758410	31	12	0.337106963053426	0.56851168734516
SRR1585501	33	12	0.337892637938328	0.569526545798213
SRR1758408	25	12	0.337895989443655	0.569526545798213
SRR1610244	33	12	0.338124252855778	0.569753415546176
SRR2052927	27	14	0.3388671875	0.570545410995745
SRR3306586	26	12	0.338983822077813	0.570545410995745
SRR2052945	32	14	0.339017936674408	0.570545410995745
SRR944662	27	14	0.339114785634166	0.570545410995745
SRR2064453	34	12	0.339209532723285	0.570545410995745
SRR2874129	32	12	0.339210758867877	0.570545410995745
SRR2052935	30	14	0.339389427481782	0.570545410995745
SRR1528691	34	12	0.33941893783474	0.570545410995745
SRR2873532	33	13	0.339475866441735	0.570545410995745
SRR1661497	25	12	0.339532202499523	0.570545410995745
SRR1257271	33	12	0.339820861816406	0.570872770623916
SRR2052958	30	12	0.340069232099474	0.570977396284935
SRR5413156	35	13	0.340070870744751	0.570977396284935
SRR2052948	34	12	0.340840815137025	0.572112218123213
SRR2052986	30	12	0.341027518764197	0.572267695625548
SRR2052946	28	12	0.342192635508887	0.573957377715355
SRR2052958	25	12	0.342223147948971	0.573957377715355
SRR931817	30	12	0.34235703340651	0.574023658823539
SRR1257266	32	12	0.342677824115	0.574403197600316
SRR1507058	30	12	0.34375	0.57562040168168
SRR1610248	35	12	0.34375	0.57562040168168
SRR2052987	27	12	0.34375	0.57562040168168
SRR2052954	32	14	0.343782495365699	0.57562040168168
SRR2052911	26	14	0.343986511230469	0.575803507929263
SRR2052986	31	12	0.344110557621791	0.57585268831179
SRR2053000	30	12	0.34462773989776	0.576559554949966
SRR2052944	31	12	0.344979392094339	0.576989178473979
SRR4045264	31	12	0.345145168881659	0.577107768638574
SRR1660335	33	13	0.345827579498291	0.578089905492747
SRR2096968	25	12	0.346115100044699	0.578411580651622
SRR1585544	32	12	0.346338219663713	0.578625484815811
SRR810104	26	12	0.346451745703014	0.57865622435789
SRR1758397	32	12	0.346923828125	0.578986287344334
SRR2064430	29	12	0.346923828125	0.578986287344334
SRR2053000	35	14	0.346934903398011	0.578986287344334
SRR2052933	34	12	0.348034720675425	0.580662426184479
SRR2873696	30	12	0.348474395067737	0.581236562982464
SRR2052949	25	12	0.349333544565493	0.582153946936153
SRR2052937	32	14	0.349353526239713	0.582153946936153
SRR1916550	26	12	0.349365234375	0.582153946936153
SRR4045279	26	12	0.349407210301479	0.582153946936153
SRR1573931	27	12	0.349569822440082	0.582265397016161
SRR2052936	29	14	0.351417293526981	0.585149382099599
SRR2052949	32	14	0.35154828665508	0.585149382099599
SRR5413155	31	13	0.351589839154041	0.585149382099599
